decisao,nota,data,titulo,categorias,palavras,sinais,slug,id,url
redirecionar,-10,2013-11-25,Encerra o Ano da Fé,Salvistas,442,zenit|acidigital|gaudium homilia do papa,encerra-o-ano-da-fe,2129,https://salvistas.com.br/encerra-o-ano-da-fe/
redirecionar,-10,2013-11-26,CNBB e Cáritas Brasileira,Mundo,462,cn (papa|bento xvi|card|dom |cnbb|bispo),cnbb-e-caritas-brasileira,2130,https://salvistas.com.br/cnbb-e-caritas-brasileira/
redirecionar,-10,2014-09-21,Papa na Albânia,Mundo,781,testemunho fonte cn news\.va|rádio vaticano|radio vaticano (papa|bento xvi|card|dom |cnbb|bispo),papa-na-albania,2349,https://salvistas.com.br/papa-na-albania/
redirecionar,-10,2014-11-12,Igreja e sociedade,Artigos,959,fonte cn zenit|acidigital|gaudium,igreja-e-sociedade,2382,https://salvistas.com.br/igreja-e-sociedade/
redirecionar,-10,2015-03-18,Audiência geral:,Mundo,555,fonte news\.va|rádio vaticano|radio vaticano audiência,audiencia-geral,2518,https://salvistas.com.br/audiencia-geral/
redirecionar,-10,2015-10-14,Papa Francisco nomeia arcebispo para Porto Velho,Notícias,231,cn (papa|bento xvi|card|dom |cnbb|bispo),papa-francisco-nomeia-arcebispo-para-porto-velho,2585,https://salvistas.com.br/papa-francisco-nomeia-arcebispo-para-porto-velho/
redirecionar,-11,2011-09-12,Dom Damasceno,Notícias,441,ordena[çc][ãa]o cn zenit|acidigital|gaudium (papa|bento xvi|card|dom |cnbb|bispo),dom-damasceno,951,https://salvistas.com.br/dom-damasceno/
redirecionar,-11,2014-01-12,Papa criará 16 novos cardeais,Mundo,685,elém do pará fonte cn (papa|bento xvi|card|dom |cnbb|bispo),papa-criara-16-novos-cardeais,2157,https://salvistas.com.br/papa-criara-16-novos-cardeais/
redirecionar,-11,2014-04-07,Encíclica sobre a ecologia,Mundo,299,fonte news\.va|rádio vaticano|radio vaticano audiência,enciclica-sobre-a-ecologia,2191,https://salvistas.com.br/enciclica-sobre-a-ecologia/
redirecionar,-11,2015-02-27,Papa de volta ao Vaticano depois do retiro quaresmal,Mundo,475,votos fonte news\.va|rádio vaticano|radio vaticano zenit|acidigital|gaudium (papa|bento xvi|card|dom |cnbb|bispo),papa-de-volta-ao-vaticano-depois-do-retiro-quaresmal,2508,https://salvistas.com.br/papa-de-volta-ao-vaticano-depois-do-retiro-quaresmal/
redirecionar,-12,2012-08-16,"Evangelho Mateus 18,21-19,1",Artigos,828,fonte evangelho ,evangelho-mateus-1821-191,1473,https://salvistas.com.br/evangelho-mateus-1821-191/
redirecionar,-12,2013-09-26,Papa Francisco adverte na Audiência Geral,Artigos,864,cn audiência (papa|bento xvi|card|dom |cnbb|bispo),papa-francisco-adverte-na-audiencia-geral,2095,https://salvistas.com.br/papa-francisco-adverte-na-audiencia-geral/
redirecionar,-12,2015-01-30,CAMINHO CRISTÃO,Mundo,506,fonte news\.va|rádio vaticano|radio vaticano homilia do papa,caminho-cristao,2480,https://salvistas.com.br/caminho-cristao/
redirecionar,-12,2016-02-02,Homilia do Papa,Mundo,901,fonte zenit|acidigital|gaudium homilia do papa,homilia-do-papa,2742,https://salvistas.com.br/homilia-do-papa/
redirecionar,-13,2011-10-27,CNBB se une ao Papa no encontro de Assis,Mundo,332,fonte cn (papa|bento xvi|card|dom |cnbb|bispo),cnbb-se-une-ao-papa-no-encontro-de-assis,1055,https://salvistas.com.br/cnbb-se-une-ao-papa-no-encontro-de-assis/
redirecionar,-13,2013-01-27,CNBB e arcebispo de Santa Maria (RS),Notícias,167,fonte cn (papa|bento xvi|card|dom |cnbb|bispo),cnbb-e-arcebispo-de-santa-maria-rs,1900,https://salvistas.com.br/cnbb-e-arcebispo-de-santa-maria-rs/
redirecionar,-13,2013-05-09,CNBB saúda novo bispo de Marília (SP) e o novo auxiliar de Brasília (DF),Notícias,656,fonte cn (papa|bento xvi|card|dom |cnbb|bispo),cnbb-sauda-novo-bispo-de-marilia-sp-e-o-novo-auxiliar-de-brasilia-df,2033,https://salvistas.com.br/cnbb-sauda-novo-bispo-de-marilia-sp-e-o-novo-auxiliar-de-brasilia-df/
redirecionar,-13,2014-04-08,Papa ao Comité Organizador da JMJ do Rio de Janeiro,Mundo,1241,news\.va|rádio vaticano|radio vaticano zenit|acidigital|gaudium (papa|bento xvi|card|dom |cnbb|bispo),papa-ao-comite-organizador-da-jmj-do-rio-de-janeiro,2193,https://salvistas.com.br/papa-ao-comite-organizador-da-jmj-do-rio-de-janeiro/
redirecionar,-14,2013-09-23,Mudanças na Cúria Romana,Mundo,600,fonte cn news\.va|rádio vaticano|radio vaticano,mudancas-na-curia-romana,2093,https://salvistas.com.br/mudancas-na-curia-romana/
redirecionar,-14,2013-12-17,Papa Francisco celebra 77 anos,Mundo,866,zenit|acidigital|gaudium audiência (papa|bento xvi|card|dom |cnbb|bispo),papa-francisco-celebra-77-anos,2145,https://salvistas.com.br/papa-francisco-celebra-77-anos/
redirecionar,-14,2015-03-20,Papa – Com a pena de morte não se chegará nunca à justiça,Mundo,656,testemunho fonte news\.va|rádio vaticano|radio vaticano audiência (papa|bento xvi|card|dom |cnbb|bispo),papa-com-a-pena-de-morte-nao-se-chegara-nunca-a-justica,2521,https://salvistas.com.br/papa-com-a-pena-de-morte-nao-se-chegara-nunca-a-justica/
redirecionar,-15,2013-04-10,Rádio Vaticano faz cobertura especial da Assembléia,Notícias,528,cn news\.va|rádio vaticano|radio vaticano,radio-vaticano-faz-cobertura-especial-da-assembleia,1997,https://salvistas.com.br/radio-vaticano-faz-cobertura-especial-da-assembleia/
redirecionar,-16,2013-04-30,CEFEP e CNLB,Notícias,522,cn zenit|acidigital|gaudium audiência,cefep-e-cnlb,2026,https://salvistas.com.br/cefep-e-cnlb/
redirecionar,-18,2014-02-14,Papa se encontrará com casais de namorados,Mundo,512,cn news\.va|rádio vaticano|radio vaticano audiência (papa|bento xvi|card|dom |cnbb|bispo),papa-se-encontrara-com-casais-de-namorados,2171,https://salvistas.com.br/papa-se-encontrara-com-casais-de-namorados/
apagar (spam),-98,2011-03-04,Best Games to play in 2023,Salvistas,574,est games,best-games-to-play-in-2023,3985,https://salvistas.com.br/best-games-to-play-in-2023/
